ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
kent03_0150,mcenglish,"I used to have the old horse hooked on in front of'em and a long pole on him to lead'im, to guide him,",#	I	used	to	have	the	old	horse	#	0	hook-ed	on	in	front	of	='em	%	and	a	long	pole	on	him	#	0	to	lead	='im	#	0	to	guide	him,#	1SG	used	to	have.INF	the	old	horse	#	0_horse	hook-PTCP.PST	on	in	front	of	=3PL.OBL	%	and	a	long	pole	on	3SG.M.OBL	#	0_I	to	lead.INF	=3SG.M.OBL	#	0_I	to	guide.INF	3SG.M.OBL,"I used to have the old horse hooked on in front of'em and a long pole on him to lead'im, to guide him,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,788217,794859,##	pro.1:a	lv_aux	lv	v:pred	ln_det	ln_adj	np:p	#cc:obl	f0:s	vother:pred	rv	adp	adp	adp	=pro:l	%	rn	rn_deti	rn_adj	rn_np	rn_adp	rn_pro	#ac	f0.1:a	lv	vother:pred	=pro:p	#ac	f0.1:a	lv	vother:pred	pro:p,,kent03,∅	4000	∅	∅	∅	∅	∅	4153	∅	4153	∅	∅	∅	∅	∅	4127	∅	∅	∅	∅	4155	∅	4153	∅	4000	∅	∅	4153	∅	4000	∅	∅	4153,∅	4000	∅	∅	∅	∅	∅	4153	∅	4153	∅	∅	∅	∅	∅	4127	∅	∅	∅	∅	4155	∅	4153	∅	4000	∅	∅	4153	∅	4000	∅	∅	4153,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0151,mcenglish,"and I had these two old oxen on the roll, and the dredge coming along behind, I used to dress all the corn like that.",#	and	I	had	these	two	old	oxen	on	the	roll	and	the	dredge	#	0	coming	along	behind	#	I	used	to	dress	all	the	corn	like	that,#	and	1SG	have.PST	PROX.PL	two	old	ox.PL	on	the	roll	and	the	dredge	#	0_dredge	come.PTCP.PRS	along	behind	#	1SG	used	to	dress.INF	all	the	corn	like	DIST.SG,"and I had these two old oxen on the roll, and the dredge coming along behind, I used to dress all the corn like that.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,794859,801435,##	other	pro.1:a	v:pred	ln_dem	ln_num	ln_adj	np:p	adp	ln_det	np:other	rn	rn_det	rn_np	#	f0:s	vother:pred	rv	other	##	pro.1:a	lv_aux	lv	v:pred	ln	ln_det	np:p	adp	dem_pro:other,,kent03,∅	∅	4000	∅	∅	∅	∅	4127	∅	∅	4156	∅	∅	4157	∅	4157	∅	∅	∅	∅	4000	∅	∅	∅	∅	∅	4154	∅	∅,∅	∅	4000	∅	∅	∅	∅	4127	∅	∅	4156	∅	∅	4157	∅	4157	∅	∅	∅	∅	4000	∅	∅	∅	∅	∅	4154	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0152,mcenglish,Marvellous old things to work with.,#	0	marvellous	old	thing-s	#	to	work	with,#	0_animals	marvellous	old	thing-PL	#	to	work.INF	with,Marvellous old things to work with.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,801435,804564,##	0:s	ln_adj	ln_adj	np:pred	#	lv	vother:pred	rv,,kent03,∅	4158	∅	∅	∅	∅	∅	∅	∅,∅	4158	∅	∅	∅	∅	∅	∅	∅,∅	bridging	∅	∅	∅	∅	∅	∅	∅
kent03_0153,mcenglish,Now I carried on there till such times that they took over Sissinghurst Castle and Bettingham Farm.,#	now	I	carried	on	there	till	such	time-s	#	that	they	took	over	Sissinghurst Castle	and	Bettingham Farm,#	now	1SG	carry.PST	on	there	until	such	time-PL	#	that	3PL	take.PST	over	Sissinghurst_Castle	and	Bettingham_Farm,Now I carried on there till such times that they took over Sissinghurst Castle and Bettingham Farm.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,804564,814461,##	other	pro.1:s	v:pred	rv	other:l	adp	ln	np:other	#rc	other	pro.h:a	v:pred	rv	pn_np:p	rn	rn_pn_np,,kent03,∅	∅	4000	∅	∅	∅	∅	∅	∅	∅	∅	4152	∅	∅	4159	∅	4160,∅	∅	4000	∅	∅	∅	∅	∅	∅	∅	∅	4152	∅	∅	4159	∅	4160,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	new
kent03_0154,mcenglish,And they wanted me to go down there with'em.,#	and	they	want-ed	me	#	0	to	go	down	there	with	='em,#	and	3PL	want-PST	1SG.OBL	#	0_I	to	go.INF	down	there	with	=3PL.OBL,And they wanted me to go down there with'em.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,814461,817461,##	other	pro.h:a	v:pred	pro.1:p	#cc:obl	f0.1:s	lv	vother:pred	rv	other:g	adp	=pro.h:obl,,kent03,∅	∅	4152	∅	4000	∅	4000	∅	∅	∅	4161	∅	4152,∅	∅	4152	∅	4000	∅	4000	∅	∅	∅	4161	∅	4152,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅
kent03_0155,mcenglish,"So I went down there and lodged with one of the workmen down there,",#	so	I	went	down	there	#	and	0	lodge-d	with	one	of	the	workmen	down	there,#	so	1SG	go.PST	down	there	#	and	0_I	lodge-PST	with	one	of	the	workman.PL	down	there,"So I went down there and lodged with one of the workmen down there,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,817461,822212,##	other	pro.1:s	v:pred	adp	other:g	##	other	0.1:s	v:pred	adp	num_np.h:obl	rn	rn_det	rn_np.h	rn_adp	rn,,kent03,∅	∅	4000	∅	∅	4161	∅	∅	4000	∅	∅	4162	∅	∅	4163	∅	4161,∅	∅	4000	∅	∅	4161	∅	∅	4000	∅	∅	4162	∅	∅	4163	∅	4161,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	new	∅	∅
kent03_0156,mcenglish,"and I carried on there till finally I thought to myself, well I'll get married and settle myself down.",#	and	I	carried	on	there	#	till	finally	I	thought	to	myself	#	well	I	='ll	get	married	#	and	0	settle	myself	down,#	and	1SG	carry.PST	on	there	#	until	finally	1SG	think.PST	to	1SG.REFL	#	well	1SG	=will	get.INF	marry.PTCP.PST	#	and	0_I	settle.INF	1SG.REFL	down,"and I carried on there till finally I thought to myself, well I'll get married and settle myself down.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,822212,833166,##	other	pro.1:s	v:pred	rv	other:l	#ac	adp	other	pro.1:s_ds	v:pred	adp	refl.1:g	##ds	other	pro.1:s	=lv_aux	lv_aux	v:pred	##ds	other	0.1:a	v:pred	refl.1:p	rv,,kent03,∅	∅	4000	∅	∅	4161	∅	∅	∅	4000	∅	∅	4000	∅	∅	4000	∅	∅	∅	∅	∅	4000	∅	4000	∅,∅	∅	4000	∅	∅	4161	∅	∅	∅	4000	∅	∅	4000	∅	∅	4000	∅	∅	∅	∅	∅	4000	∅	4000	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0157,mcenglish,"So I was twenty-two years of age then,",#	so	I	was	twenty-two	year-s	of	age	then,#	so	1SG	be.PST.1SG	twenty-two	year-PL	of	age	then,"So I was twenty-two years of age then,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,833166,836692,##	other	pro.1:s	cop	ln_num	np:pred	rn	rn	other,,kent03,∅	∅	4000	∅	∅	∅	∅	∅	∅,∅	∅	4000	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0158,mcenglish,"and uh he said to me, well, I told him I was gonna get married,",#	and	uh	he	said	to	me	#	well	I	told	him	#	I	was	gonna	get	married,#	and	uh	3SG.M	say.PST	to	1SG.OBL	#	well	1SG	tell.PST	3SG.M.OBL	#	1SG	be.PST.1SG	go.PTCP.PRS.to	get.INF	marry.PTCP.PST,"and uh he said to me, well, I told him I was gonna get married,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,836692,840970,##	other	other	pro.h:s	v:pred	adp	pro.1:g	##	other	pro.1:a	v:pred	pro.h:p	#cc:p2	pro.1:s	lv_aux	lv_aux	lv_aux	v:pred,,kent03,∅	∅	∅	4089	∅	∅	4000	∅	∅	4000	∅	4089	∅	4000	∅	∅	∅	∅,∅	∅	∅	4089	∅	∅	4000	∅	∅	4000	∅	4089	∅	4000	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0159,mcenglish,"and he said, Well, he said, There's nowhere for you to live, he said, Only in the old tower.",#	and	he	said	well	#	he	said	#	there	='s	nowhere	for	you	#	0	to	live	#	he	said	%	only	in	the	old	tower,#	and	3SG.M	say.PST	well	#	3SG.M	say.PST	#	there	=be.PRS.3SG	nowhere	for	2SG	#	0_I	to	live.INF	#	3SG.M	say.PST	%	only	in	the	old	tower,"and he said, Well, he said, There's nowhere for you to live, he said, Only in the old tower.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,840970,846562,##	other	pro.h:s_ds	v:pred	other	##	pro.h:s_ds	v:pred	##ds	other	=other:predex	indef_other:s	adp	pro.2:obl	#ds	f0.2:s	lv	vother:pred	##	pro.h:s_ds	v:pred	%	other	adp	ln_det	ln_adj	np:g,,kent03,∅	∅	4089	∅	∅	∅	4089	∅	∅	∅	∅	∅	∅	4000	∅	4000	∅	∅	∅	4089	∅	∅	∅	∅	∅	∅	4164,∅	∅	4089	∅	∅	∅	4089	∅	∅	∅	∅	∅	∅	4000	∅	4000	∅	∅	∅	4089	∅	∅	∅	∅	∅	∅	4164,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new
kent03_0160,mcenglish,"Well, I said, That'd be alright I think.",#	well	I	said	#	#	that	='d	be	alright	%	I	think,#	well	1SG	say.PST	#	#	DIST.SG	=would	be.INF	alright	%	1SG	think.PRS,"Well, I said, That'd be alright I think.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,846562,848588,##	other	pro.1:s_ds	v:pred	##ds	#ds_cc:p	dem_pro:s	=cop	cop	other:pred	%	pro.1:a	v:pred,,kent03,∅	∅	4000	∅	∅	∅	4164	∅	∅	∅	∅	4000	∅,∅	∅	4000	∅	∅	∅	4164	∅	∅	∅	∅	4000	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0161,mcenglish,"Well, he said, I'll have it all done out for you.",#	well	he	said	#	I	='ll	have	it	all	#	0	done	out	for	you,#	well	3SG.M	say.PST	#	1SG	=will	have.INF	3SG.N.OBL	all	#	0_it	do.PTCP.PST	out	for	2SG,"Well, he said, I'll have it all done out for you.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,848588,852126,##	other	pro.h:s_ds	v:pred	##ds	pro.1:a	=lv_aux	lv_aux	pro:p	rn	#ds_cc:obl	f0:s	vother:pred	rv	adp	pro.2:obl,,kent03,∅	∅	4089	∅	∅	4089	∅	∅	4164	∅	∅	4164	∅	∅	∅	4000,∅	∅	4089	∅	∅	4089	∅	∅	4164	∅	∅	4164	∅	∅	∅	4000,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0162,mcenglish,That was in the old tower at Sissinghurst Castle there.,#	that	was	in	the	old	tower	at	Sissinghurst Castle	there,#	DIST.SG	be.PST.3SG	in	the	old	tower	at	Sissinghurst_Castle	there,That was in the old tower at Sissinghurst Castle there.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,852126,856303,##	dem_pro:s	cop	adp	ln_det	ln_adj	np:pred_l	rn_adp	rn_pn_np	other,,kent03,∅	4165	∅	∅	∅	∅	4164	∅	4159	4161,∅	4165	∅	∅	∅	∅	4164	∅	4159	4161,∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0163,mcenglish,So he had it all done out and that was my first home. In a castle.,#	so	he	had	it	all	#	0	done	out	#	and	that	was	my	first	home	in	a	castle,#	so	3SG.M	have.PST	3SG.N.OBL	all	#	0_it	do.PTCP.PST	out	#	and	DIST.SG	be.PST.3SG	1SG.POSS	first	home	in	a	castle,So he had it all done out and that was my first home. In a castle.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,856303,861962,##	other	pro.h:a	v:pred	pro:p	rn	#cc:obl	f0:s	vother:pred	rv	##	other	dem_pro:s	cop	ln_pro.1:poss	ln_adj	np:pred	adp	ln_deti	np:l,,kent03,∅	∅	4089	∅	4165	∅	∅	4165	∅	∅	∅	∅	4165	∅	4000	∅	∅	∅	∅	∅,∅	∅	4089	∅	4165	∅	∅	4165	∅	∅	∅	∅	4165	∅	4000	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0164,mcenglish,And I paid a shilling a week rent.,#	and	I	paid	a	shilling	a	week	rent,#	and	1SG	pay.PST	a	shilling	a	week	rent,And I paid a shilling a week rent.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,861962,864481,##	other	pro.1:a	v:pred	ln_deti	ln_np	ln	ln_np	np:p,,kent03,∅	∅	4000	∅	∅	∅	∅	∅	∅,∅	∅	4000	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0165,mcenglish,"'Tidn't everybody in my circumstances has lived in a castle for a shilling a week, is it?",#	'tidn't	everybody	in	my	circumstance-s	has	live-d	in	a	castle	for	a	shilling	a	week	is it,#	be.PRS.3SG.NEG	everybody	in	1SG.POSS	circumstance-PL	have.PRS.3SG	live-PTCP.PST	in	a	castle	for	a	shilling	a	week	is_it,"'Tidn't everybody in my circumstances has lived in a castle for a shilling a week, is it?",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,864481,870683,##neg	lv	indef_other.h:s	rn_adp	rn_pro.1:poss	rn_np	lv_aux	v:pred	adp	ln_deti	np:l	adp	ln_deti	np:obl	rn_adp	rn_np	other,,kent03,∅	∅	∅	∅	4000	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	4000	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0166,mcenglish,"However, that went on for some time,",#	however	that	went	on	for	some	time,#	however	DIST.SG	go.PST	on	for	some	time,"However, that went on for some time,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,870683,874402,##	other	dem_pro:s	v:pred	rv	adp	ln_detq	np:other,,kent03,∅	∅	4166	∅	∅	∅	∅	∅,∅	∅	4166	∅	∅	∅	∅	∅,∅	∅	bridging	∅	∅	∅	∅	∅
kent03_0167,mcenglish,"and finally there was all sorts of tales about it,",#	and	finally	there	was	all	sorts	of	tale-s	about	it,#	and	finally	there	be.PST.3SG	all	sorts	of	tale-PL	about	3SG.N.OBL,"and finally there was all sorts of tales about it,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,874402,878545,##	other	other	other	other:predex	ln	np:s	rn	rn_np	adp	pro:obl,,kent03,∅	∅	∅	∅	∅	∅	4167	∅	∅	∅	4164,∅	∅	∅	∅	∅	∅	4167	∅	∅	∅	4164,∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅
kent03_0168,mcenglish,"and my first wife, she got pretty nervous about it,",#	and	my	first	wife	she	got	pretty	nervous	about	it,#	and	1SG.POSS	first	wife	3SG.F	get.PST	pretty	nervous	about	3SG.N.OBL,"and my first wife, she got pretty nervous about it,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,878545,883034,##	other	ln_pro.1:poss	ln_adj	np.h:s	pro.h:s	v:pred	other	other	adp	pro:obl,,kent03,∅	∅	4000	∅	4168	4168	∅	∅	∅	∅	4167,∅	∅	4000	∅	4168	4168	∅	∅	∅	∅	4167,∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅
kent03_0169,mcenglish,"and uh, we'd got a little dog, I think that heaped the coals on the fire.",#	and	uh	we	='d	got	a	little	dog	#	I	think	#	that	heap-ed	the	coal-s	on	the	fire,#	and	uh	1PL	=have.PST	get.PTCP.PST	a	little	dog	#	1SG	think.PRS	#	DIST.SG	heap-PST	the	coal-PL	on	the	fire,"and uh, we'd got a little dog, I think that heaped the coals on the fire.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,883034,889551,##	other	other	pro.1:a	=lv_aux	v:pred	ln_deti	ln_adj	np:p	##	pro.1:a	v:pred	#cc:p	dem_pro:a	v:pred	ln_det	np:p	adp	ln_det	np:g,,kent03,∅	∅	∅	4169	∅	∅	∅	∅	4170	∅	4000	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	4169	∅	∅	∅	∅	4170	∅	4000	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	bridging	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0170,mcenglish,"One night we lost this little dog,",#	one	night	we	lost	this	little	dog,#	one	night	1PL	lose.PST	PROX.SG	little	dog,"One night we lost this little dog,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,889551,892850,##	ln_deti	np:other	pro.1:a	v:pred	ln_dem	ln_adj	np:p,,kent03,∅	∅	∅	4169	∅	∅	∅	4170,∅	∅	∅	4169	∅	∅	∅	4170,∅	∅	∅	∅	∅	∅	∅	∅
kent03_0171,mcenglish,"and all of a sudden I said to her, I said, Well where's Stumpy?",#	and	all	of	a	sudden	I	said	to	her	#	I	said	#	well	where	='s	Stumpy,#	and	all	of	a	sudden	1SG	say.PST	to	3SG.F.OBL	#	1SG	say.PST	#	well	where	=be.PRS.3SG	Stumpy,"and all of a sudden I said to her, I said, Well where's Stumpy?",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,892850,896528,##	other	other	other	other	other	pro.1:s	v:pred	adp	pro.h:g	##	pro.1:s_ds	v:pred	##ds	other	intrg_other:pred	=cop	pn_np:s,,kent03,∅	∅	∅	∅	∅	∅	4000	∅	∅	4168	∅	4000	∅	∅	∅	∅	∅	4170,∅	∅	∅	∅	∅	∅	4000	∅	∅	4168	∅	4000	∅	∅	∅	∅	∅	4170,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0172,mcenglish,Said she didn't know.,#	0	said	#	she	did-n't	know,#	0_wife	say.PST	#	3SG.F	do.PST-NEG	know.INF,Said she didn't know.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,896528,897664,##	0.h:a	v:pred	#cc.neg:p	pro.h:s	lv_aux	v:pred,,kent03,∅	4168	∅	∅	4168	∅	∅,∅	4168	∅	∅	4168	∅	∅,∅	∅	∅	∅	∅	∅	∅
kent03_0173,mcenglish,"Well, I said, She must be here somewhere, I said, she couldn't have gone out, 'cause the door was shut.",#	well	I	said	#	she	must	be	here	somewhere	#	I	said	#	she	could-n't	have	gone	out	#	'cause	the	door	was	shut,#	well	1SG	say.PST	#	3SG.F	must	be.INF	here	somewhere	#	1SG	say.PST	#	3SG.F	could-NEG	have.INF	go.PTCP.PST	out	#	because	the	door	be.PST.3SG	shut.PTCP.PST,"Well, I said, She must be here somewhere, I said, she couldn't have gone out, 'cause the door was shut.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,897664,904275,##	other	pro.1:s_ds	v:pred	##ds	pro:s	lv_aux	cop	other:pred_l	other	##	pro.1:s_ds	v:pred	##ds.neg	pro:s	lv_aux	lv_aux	v:pred	rv	#ac	adp	ln_det	np:s	v:pred	rv,,kent03,∅	∅	4000	∅	∅	4170	∅	∅	4165	∅	∅	4000	∅	∅	4170	∅	∅	∅	∅	∅	∅	∅	4171	∅	∅,∅	∅	4000	∅	∅	4170	∅	∅	4165	∅	∅	4000	∅	∅	4170	∅	∅	∅	∅	∅	∅	∅	4171	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅
kent03_0174,mcenglish,"Hunted all round, finally I went right up to the top in our bedroom,",#	0	hunt-ed	all	round	#	finally	I	went	right	up	to	the	top	in	our	bedroom,#	0_we	hunt-PST	all	around	#	finally	1SG	go.PST	right	up	to	the	top	in	1PL.POSS	bedroom,"Hunted all round, finally I went right up to the top in our bedroom,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,904275,909298,##	0.h:s	v:pred	other	other	##	other	pro.1:s	v:pred	other	rv	adp	ln_det	np:g	adp	ln_pro.1:poss	np:l,,kent03,∅	4169	∅	∅	∅	∅	∅	4000	∅	∅	∅	∅	∅	4172	∅	4169	4173,∅	4169	∅	∅	∅	∅	∅	4000	∅	∅	∅	∅	∅	4172	∅	4169	4173,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	bridging
kent03_0175,mcenglish,and I met that little dog coming down.,#	and	I	met	that	little	dog	#	0	coming	down,#	and	1SG	meet.PST	DIST.SG	little	dog	#	0_dog	come.PTCP.PRS	down,and I met that little dog coming down.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,909298,912701,##	other	pro.1:a	v:pred	ln_dem	ln_adj	np:p	#	f0:s	vother:pred	rv,,kent03,∅	∅	4000	∅	∅	∅	4170	∅	4170	∅	∅,∅	∅	4000	∅	∅	∅	4170	∅	4170	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0176,mcenglish,"That had got down, oh six or seven steps perhaps, from the top, or a little further,",#	that	had	got	down	oh	six	or	seven	steps	perhaps	from	the	top	or	a	little	further,#	DIST.SG	have.PST	get.PTCP.PST	down	oh	six	or	seven	steps	perhaps	from	the	top	or	a	little	further,"That had got down, oh six or seven steps perhaps, from the top, or a little further,",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,912701,918813,##	dem_pro:s	lv_aux	v:pred	rv	other	ln_num	ln	ln_num	np:l	other	adp	ln_det	np:obl	other	other	other	other,,kent03,∅	4170	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	4172	∅	∅	∅	∅,∅	4170	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	4172	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0177,mcenglish,"and she was standing there shivering and shaking, foaming at the mouth, she seemed frightened out of her life.",#	and	she	was	stand-ing	there	#	0	shiver-ing	#	and	0	shaking	#	0	foam-ing	at	the	mouth	#	she	seem-ed	frightened	out	of	her	life,#	and	3SG.F	be.PST.3SG	stand-PTCP.PRS	there	#	0_dog	shiver-PTCP.PRS	#	and	0_dog	shake.PTCP.PRS	#	0_dog	foam-PTCP.PRS	at	the	mouth	#	3SG.F	seem-PST	frightened	out	of	3SG.F.POSS	life,"and she was standing there shivering and shaking, foaming at the mouth, she seemed frightened out of her life.",en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,918813,925224,##	other	pro:s	lv_aux	v:pred	other:l	#	f0:s	vother:pred	#	other	f0:s	vother:pred	#	f0:s	vother:pred	adp	ln_det	np:l	##	pro:s	lv	v:pred	adp	adp	ln_pro:poss	np:other,,kent03,∅	∅	4170	∅	∅	∅	∅	4170	∅	∅	∅	4170	∅	∅	4170	∅	∅	∅	4174	∅	4170	∅	∅	∅	∅	4170	∅,∅	∅	4170	∅	∅	∅	∅	4170	∅	∅	∅	4170	∅	∅	4170	∅	∅	∅	4174	∅	4170	∅	∅	∅	∅	4170	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅
kent03_0178,mcenglish,Well I picked her up in mi arms and stroked her and asked her what was the matter and brought her down.,#	well	I	pick-ed	her	up	in	mi	arm-s	#	and	0	stroke-d	her	#	and	0	ask-ed	her	#	what	was	the	matter	#	and	0	brought	her	down,#	well	1SG	pick-PST	3SG.F.OBL	up	in	1SG.POSS	arm-PL	#	and	0_I	stroke-PST	3SG.F.OBL	#	and	0_I	ask-PST	3SG.F.OBL	#	what	be.PST.3SG	the	matter	#	and	0_I	bring.PST	3SG.F.OBL	down,Well I picked her up in mi arms and stroked her and asked her what was the matter and brought her down.,en,MORPHEME_ALIGNED,,kent03_a_mp3 kent03_a_wav kent03_a_eaf kent03_a_xml kent03_a_tsv,,925224,930813,##	other	pro.1:a	v:pred	pro:p	rv	adp	ln_pro.1:poss	np:l	##	other	0.1:a	v:pred	pro:p	##	other	0.1:a	v:pred	pro:p	#cc:p2	intrg_other:s	cop	ln_det	np:pred	##	other	0.1:a	v:pred	pro:p	rv,,kent03,∅	∅	4000	∅	4170	∅	∅	4000	4175	∅	∅	4000	∅	4170	∅	∅	4000	∅	4170	∅	∅	∅	∅	∅	∅	∅	4000	∅	4170	∅,∅	∅	4000	∅	4170	∅	∅	4000	4175	∅	∅	4000	∅	4170	∅	∅	4000	∅	4170	∅	∅	∅	∅	∅	∅	∅	4000	∅	4170	∅,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
